user_name,user_followers,user_friends,user_favourites,potential_bot
Andrey K,151,201,4802.0,False
Juliet Elvy,351,606,1239.0,False
Covid19inkenya,10,93,181.0,True
HRAWI,914,130,2354.0,False
We Mean To Clean,2065,135,1772.0,False
Esteban Ortiz,33124,3960,18852.0,False
みつみつ,81,81,31701.0,False
ZERO Markets,36,38,193.0,False
CancerFax,6,83,17.0,True
emma c,65,245,457.0,False
TheMorningStandard,822,10,3.0,True
Mumbai Mirror,379614,228,451.0,False
SmilePro Dental Care,1,8,4.0,True
Queensland Productivity Commission,164,73,66.0,False
Ortho Clinical Diagnostics,25,0,0.0,True
Career Candle,14,72,9.0,True
RIM News,303,33,1.0,True
"Tyson Lester, ChHC®, REBC®, RHU®",87278,85863,12457.0,False
kapekaya,234,265,6254.0,False
PoliticalJunkie,9173,9844,63932.0,False
Kat~ryn,170,521,608.0,False
💧Robyn D💦,5966,5407,100744.0,False
Alyssa Paolicelli,1642,1063,18061.0,False
Liz Mathew,21717,948,10113.0,False
Paul Kemp,1947,1110,7174.0,False
"Alexander Networks, Inc.",10572,4136,1485.0,False
Karen Grennell,4110,4996,129589.0,False
NikkiLA22🍕,2069,2706,43409.0,False
IndiaToday,5312671,239,4421.0,False
JAY PALTER,13052,5593,36009.0,False
Denise Henwood,7966,7933,123266.0,False
Newsd,20808,152,150.0,False
LIU Xin,238374,294,659.0,False
Extinction Rebellion PDX,1436,831,3348.0,False
India in Jamaica,5801,521,37559.0,False
Stephen Christian,314,293,3088.0,False
NOT Olowokandi,428,1838,7933.0,False
RevertingToChildhood,366,575,15065.0,False
PROTEST & REGISTER TIL 11/3/20,12939,13707,213114.0,False
Gulf News Business,7111,447,352.0,False
jrneptune,252,1274,6513.0,False
Qld Chief Entrepreneur,8239,3080,15775.0,False
Fyxnews Network,0,11,0.0,True
A2Z-NEWS,314,730,1041.0,False
The Opinionator,483,1573,312.0,False
Michael Kimelman🀄️,13232,9829,13322.0,False
terry stay home and wash hands,269,1891,37972.0,False
Chris Mattmann,16886,1137,128943.0,False
RIM News,303,33,1.0,True
Dr George Christos,192,77,1828.0,False
Ken Bauer Favel,4376,3040,34246.0,False
SavsMom,1474,4361,24271.0,False
Menu 🇮🇳,417,565,48372.0,False
Kearrin,112,320,1056.0,False
Eyewitness News,1174285,3712,268.0,False
Dr Louise Schaper,4183,1581,1768.0,False
World Health Organization Western Pacific,184740,1138,4886.0,False
Lindsey is writing the wait🌻,271,653,3895.0,False
scarlett_0hara,15064,12623,15544.0,False
Hari Kishore Malladi,861,1708,2024.0,False
Tx. Steph,230,110,15970.0,False
A2Z-NEWS,314,730,1041.0,False
India.com,12022,363,307.0,False
I like👹sIn🎥sNOTmy🏛🇺🇸,2361,4936,142745.0,False
Luosheng Peng,395,36,1230.0,False
Hutchyman,3437,400,111283.0,False
Latinos Para Santiago,2742,2991,1531.0,False
@projectsrh,328,4906,1459.0,False
Thornton Fire Dept.,7408,353,841.0,False
Liz Mathew,21717,948,10113.0,False
CitizenTaylor,84,315,4114.0,False
KwikNews,1954,65,177.0,False
Rusty Shackelford,211,275,14967.0,False
"JoCLu, 🌊",46,296,2052.0,False
蔡英文 Tsai Ing-wen,1303323,24,269.0,False
Smartraveller,33626,432,1272.0,False
FAMILY DOCTOR,90254,103249,2777.0,False
DailyaddaaNews,557,29,88.0,False
Mathrubhumi News,46740,7,2.0,True
Michael Mosack,227,274,2173.0,False
Hummingbird 🍁,614,997,59414.0,False
Harris Rubinroit,301,915,53564.0,False
North West Health,12122,8544,684.0,False
Argus News,4040,486,252.0,False
Thaivisa.com News - The Nation,33360,434,329.0,False
Dude Abides Christ,403,405,9605.0,False
Zawya,25151,97,224.0,False
Mapping COVID,123,331,535.0,False
Tony Guzzi,2544,4805,84367.0,False
TraderStef,9261,1357,1781.0,False
Rida Ortego,684,1360,4493.0,False
We For News,4699,61,4530.0,False
Gulf News Business,7111,447,352.0,False
"Field Outreach Bureau,Anantnag(J&K)",163,188,1698.0,True
Nicole Morry Dierks,601,2092,4744.0,False
Jay K. Cagatay,5394,403,11037.0,False
#ZimbabweLivesMatter,2146,2054,8153.0,False
karuna shankar,134,221,263.0,False
Anita Woodruff,4858,4306,6886.0,False
Rajaram Bojji,898,127,2274.0,False
↝ Dr.Akram AlshaeriⒿ 🇱🇾,224,618,2949.0,False
Eric Feigl-Ding,251173,5331,93772.0,False
Mikael Snåre,82,652,6667.0,False
Aly-Khan Satchu,572581,19171,25402.0,False
Nine News Queensland,135522,7503,961.0,False
"Kas Hollingsworth, Cosmetic Injector 👩🏼‍⚕️👄💉🩺",91,78,679.0,False
Llamapocalypse_Now,43,438,8462.0,False
DD News,2984828,68,961.0,False
ANI,4652956,0,0.0,True
Cal Bulldog,26,494,320.0,False
murray valeriano,3368,2056,6522.0,False
Liz Mathew,21717,948,10113.0,False
Mrs. Kramer,171,620,91.0,False
Robert  Allen Strupp,1167,2109,4003.0,False
The United Serfs Of America ✊🏽🌹🌹✊🏽,170,566,8487.0,False
IndiaToday,5312671,239,4421.0,False
michelle maher,11944,7059,68488.0,False
Dwayne Moore,50993,34712,2985.0,False
HermanCainsGhost,12,15,11.0,True
💧Jim Pembroke,7182,2653,9443.0,False
FAO Philippines,2365,522,392.0,False
Miles Q Black,1310,1314,5568.0,False
India News,1634,21,23.0,True
UNSDG CITIES,372,927,281.0,False
Felicity Gray,951,2259,22973.0,False
scarlett_0hara,15064,12623,15544.0,False
Jay ❄️,7830,8178,770.0,False
शोकेश डे (घर में रहें - सुरक्षित रहें🏡),318,588,5752.0,False
Ark Pandey,14,37,439.0,False
solmelu,15,107,4.0,True
#BlackLivesMatter,676,664,68327.0,False
Angie Wormy,2576,333,176670.0,False
BERNAMA,827783,1097,40.0,False
Bradley Dlatt,1032,3062,6614.0,False
Cooper Aerobics,10401,10688,1459.0,False
OTV,548034,283,414.0,False
Dr George Christos,192,77,1828.0,False
Radio Pakistan,687773,127,616.0,False
SDC Dental Supply,4,24,0.0,True
karuna shankar,134,221,263.0,False
SVPSO Org,217,1210,9269.0,False
Proud Nana~I wear a mask 2 protect those who can’t,655,3306,21529.0,False
Gautam Kumar,306,690,20628.0,False
"James Lim, MD",378,1433,6604.0,False
Manco,32,73,112.0,False
ICMR,179236,170,15330.0,False
Ozrevive,870,1448,35880.0,False
Proud Nana~I wear a mask 2 protect those who can’t,655,3306,21529.0,False
Tribal Army,42294,3265,10729.0,False
Adam Fowler,5555,3342,23954.0,False
Sharon Elizabeth Bensley,3329,4989,12552.0,False
PDMA Punjab Official,7709,51,24.0,True
LielaMouth @LeesaRanee🌹🍀✌🏼🇺🇸 🖕🏼trump&DNC 🔥,1480,2485,15438.0,False
Carl Capolingua,448,107,14.0,False
Proud Nana~I wear a mask 2 protect those who can’t,655,3306,21529.0,False
BIG BLUE EMPIRE,3291,1922,400.0,False
1TruthSeeker,386,363,8001.0,True
CCTV+,27995,230,325.0,False
China Xinhua News,12669020,64,0.0,True
Call me Karen (up for some........fun),1151,2255,10125.0,True
AL_IHSAN IIS,40,66,13.0,False
Judy Haigh,4,2,166.0,False
Rajaram Bojji,898,127,2274.0,False
TheDialogue,142,18,119.0,True
#ZimbabweanLivesMatter,634,769,2661.0,True
💫Patsy💥Dryden ☘️🌊🦋🙏🏻🌺,7395,3791,523525.0,False
GengHui (Jinghui) 景晖,4099,3452,79.0,False
"Jennifer Wider, MD",9769,114,2216.0,False
PDMA Punjab Official,7709,51,24.0,True
Telangana Fights COVID,682,84,320.0,True
Veena,1256,2619,8294.0,False
PROTEST & REGISTER TIL 11/3/20,12939,13707,213114.0,False
NorthEast Now,10129,193,64.0,False
Wear-a-mask-Vote-Biden-Harris,68,479,7104.0,False
UttarPradesh.ORG News,82570,0,324.0,False
Keelin Madden,9260,9040,112314.0,False
maybeawriter,3551,4970,2705.0,False
Peddapalli Teachers,1271,0,8.0,True
Nikhil Arora,60,675,1307.0,False
Dr. Alison Bateman-House,3944,3366,130205.0,False
Nicola Smith,16442,3777,18227.0,False
Fuzzilla & Realzies Cuts Twitch,5513,5346,59549.0,False
fukthewaterbringmewine,7,145,477.0,False
Veronika Adaskova,74,156,7609.0,False
NATALIE PARSONS,1100,1108,2057.0,False
UNIVERSE31 aka CINE31,1493,4903,10503.0,False
Proud Nana~I wear a mask 2 protect those who can’t,655,3306,21529.0,False
Deccan Herald,58295,737,1099.0,False
terry stay home and wash hands,269,1891,37972.0,False
Khaleej Times,571031,1110,492.0,False
be the change,3691,3905,17666.0,False
be the change,3691,3905,17666.0,False
IndiaToday,5312671,239,4421.0,False
Win Win,152,2303,2825.0,False
Woodson Jones,46,40,10.0,False
Julia Cervantes-Espinoza,188,755,893.0,False
The Winning Edge,259,0,48.0,False
Proud Nana~I wear a mask 2 protect those who can’t,655,3306,21529.0,False
Chase Gassaway,4224,606,4173.0,False
Justwinjohnson,21,92,140.0,False
"NO ""ism"" JUST MARX ""BROS""",702,1640,996.0,False
Kiran Kumar Pabbathi,250,430,329.0,True
Kurmanath,32114,22250,14948.0,False
kaz5thlife,9086,9163,71523.0,False
yimbyarts,2502,4798,11307.0,False
卫纳夜格@Raj,17540,484,1036.0,False
Rebecca Trotter,752,1870,37787.0,False
XGo Hub,13612,10214,67.0,False
Bradley Biby,157,277,354.0,False
Dr.V.Mohan,11913,134,1928.0,False
Anonnie111,38,0,2351.0,False
MB Daellenbach,444,1272,2510.0,False
Slim and Sugar,3128,4931,46344.0,False
Citizens For Hyderabad,1466,90,611.0,False
Low_Floats,238,72,773.0,True
BCHLNetwork,1403,854,602.0,False
BCHLNetwork,1403,854,602.0,False
EdSurge,144329,10342,6600.0,False
Mouth-Wired-Shut,662,751,10447.0,False
Dan Peña,36929,1387,81.0,False
MoE,274,546,1467.0,False
Tara Bandaru,519,2059,6322.0,False
Dr.V.Mohan,11913,134,1928.0,False
⛧ Full Metal Antinomian ⛧,90,209,449.0,False
Onehalf Philippines,44,87,49.0,False
RAJAN MALAVIYA,23,67,2823.0,False
Ram Johns🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,1070,1181,221.0,True
Pastors for Children,11331,9136,24091.0,False
Sandeep Naharia,989,1802,17239.0,False
Dr. Tony Thomas,475,200,2528.0,False
Kiran Kintali #StayHomeSaveLives,848,425,58928.0,False
W. Ellen Fleischmann,1161,1153,71251.0,False
Dave Hansen,10577,10738,85583.0,False
Hey19🎸,358,467,19456.0,False
Narean Murali ᵛᵃˡᶤᵐᵃᶤ,1197,1567,88412.0,False
Farshad Mohammadi,1996,595,1623.0,False
Manderz,80,581,1299.0,False
dreamwithfaith™,11608,12761,2128.0,False
Geegee,511,3109,3694.0,False
Nanette Guadalquiver,417,392,11956.0,False
John Earl Burnett,3366,4996,27180.0,False
Proud Nana~I wear a mask 2 protect those who can’t,655,3306,21529.0,False
INDIA TODAY NEWS,39,197,138.0,False
“G” #WeThePeople #Resist,8043,8769,37347.0,False
Joshua Lukens,244,412,48.0,False
Kristin Clark,144,306,7691.0,False
TRC - Black Lives Matter - Wear A Mask,760,963,3659.0,False
Carrie Cahill Mulligan,2123,4892,23201.0,False
Will Kennedy @willkennedynews,2231,1607,41006.0,False
Apple-椰子哦耶 🇦🇺,646,494,2627.0,False
scott8970,870,641,32233.0,False
Leah McElrath 🏳️‍🌈,138192,2698,14172.0,False
SARAYA,204,99,949.0,False
Dr G Srinivasa Rao,4909,61,1487.0,False
Chidambara .ML.,7160,13,222.0,False
Yicai Global 第一财经,261845,2235,853.0,False
Vico! #Telecom 🇧🇷🇮🇹🇺🇸🇦🇷,2749,2691,48052.0,False
Gulf News Business,7111,447,352.0,False
Dr G Srinivasa Rao,4909,61,1487.0,False
COVID19 News,85,132,1.0,True
Calgary Sun,99158,213,495.0,False
IAM Platform,18015,14939,65467.0,False
Alzheimers NZ,1209,588,212.0,False
Lee Hiller 💛🐝VeganⓋVoter💙🔥,30933,32250,71764.0,False
Gulf News,1151424,232,568.0,False
MJA,20702,2042,16307.0,False
Steve Silberman,122634,9910,36420.0,False
Cheryl Fullerton 🇨🇦🏳️‍🌈🏈⚾️,2231,3094,22161.0,False
Slim and Sugar,3128,4931,46344.0,False
Rosalind Mathieson,3673,3847,2480.0,False
Dan Shafer,7654,7913,65760.0,False
Anthony Torino,1366,2736,544.0,False
ET NOW,576600,113,0.0,True
Lawrence.,1268,2228,4490.0,False
Dheeraj Fartode,3046,1804,3851.0,False
multioptioned,755,858,84124.0,False
No Kid Hungry,474663,90673,82507.0,False
Steffie Cakes,3366,3282,91282.0,False
∬ 𝓐𝓛𝓔𝓧 𝓥𝓞𝓖𝓐𝓖𝓔𝓡 ③.⓪ ∬,2617,2863,1941.0,False
Bringdaway,56,222,578.0,False
"Bill Morice, MD, PhD",4217,661,1444.0,False
lisa S Marie,8414,2113,92112.0,False
shawn swint,2105,1990,246484.0,False
Peter C. Cook,3640,3234,10001.0,False
Angela Bledsoe,194,564,4337.0,False
timethief former paralegal judicial clerk,3282,3587,70330.0,False
Miss K,1760,1413,87870.0,False
Hannah Patterson,296,456,95.0,False
Hannah Patterson,296,456,95.0,False
Citrix ANZ,641,302,548.0,False
Khabarhub English,7153,6,1.0,True
Ankush,401,558,9791.0,False
Mighty Joe Young #MakeGoodTrouble #BidenHarris2020,16549,18202,304511.0,False
IdeaConnect,1315,1702,13294.0,False
Governor Mike DeWine,382269,887,269.0,False
1TruthSeeker,392,363,8103.0,True
Dr Elisa Perego,759,622,13046.0,False
FamiliesForBetterCare,378,486,267.0,False
Robert 🇺🇲🌊,646,1661,10755.0,False
💙🏒😷Kimberly Page😷🏒💙,81,717,4778.0,False
©mOvendiOmnivisiOn Think Tank,268,1542,1880.0,False
IGH,2020,513,1353.0,False
Peter Malcolm,9972,9061,1265.0,False
@Arizona Indivisible😷🇺🇸🌵,1188,328,86902.0,False
Susan S,4768,4721,19139.0,False
Ipsos Global Advisor,2539,1897,90.0,False
The rightone!!,1284,3727,5305.0,False
Jason Bartlett,8803,5261,3185.0,False
FroggaBio,57,76,6.0,True
Dipankar Bhattacharyya,66,175,969.0,False
Nathan Mac,125,370,539.0,False
"Armand Krikorian, MD",20052,19024,16858.0,False
"Nicole M. LaVoi, PhD",8479,1463,17464.0,False
The Daily Star,799416,77,482.0,False
Marcela Kapfer,99,562,8687.0,False
Nikki Munsie,448,867,3811.0,False
Paul Monies,5062,5032,22307.0,False
Hon. Don Gerard,4742,3512,43060.0,False
York Region DSB,100290,979,8386.0,False
🎉 2020 is here! Rejoice 👌🏾😀,289,322,190.0,False
ESM,100,148,1218.0,False
Jesi 🇦🇺,111,103,3062.0,False
Brett's🙏Living.His.Story,1989,1899,10305.0,False
Daniyal Butt,267,236,177.0,False
Suzanne Nakano (R),927,2037,2425.0,False
Demi Palopoli #VoteBlue2020 MAGAts=Block #LandBack,2723,5002,34301.0,False
Jewminatti,947,221,10.0,False
LPL Research,18383,923,4895.0,False
Santa Fe Institute,43988,1137,10426.0,False
Jimbo,400,1049,6303.0,False
D Alex,38381,36582,32039.0,False
Driving-Tests.ca,1010,1234,59.0,False
The PLACE Team,1627,1319,3141.0,False
World Food Programme,1745935,1493,11443.0,False
Lulu Walcott 🦂 Green Bernie Bro @GreenPartyUS🌻,1966,380,299747.0,False
john conroy ISC,2943,613,28531.0,False
Alan U. Kennington,14,20,148.0,True
Greg Goebel,141,0,9.0,True
OARS Support,241,334,105.0,False
Im̶̧̲͇̂̇͂͒͒͊m̷̻̖͂͒̇̋͗̊͌̓̑̇⊕r†αﾚ Z̴̙͖͚̗̜̜̍̓̓̕͠εη ⛤☭,7254,7176,77890.0,False
Brian Normoyle,2951,687,7551.0,False
J.C. Wilder 🍸,942,957,28444.0,False
Kevin McGrath,1305,1310,2952.0,False
Carole Sian,2018,2731,15756.0,False
Governor Mike DeWine,382269,887,269.0,False
Andrew Leerskov,39,739,4857.0,False
"Captain Antifa (nah, just antifa)",965,1509,124583.0,False
APS Publications,2933,444,1612.0,False
Vicki Jeavons,1136,743,8505.0,False
Gregg Taylor,10,13,0.0,True
Johnson D'Silva,227,275,4991.0,False
NoHate4US 🇺🇸,251,1859,22264.0,False
Region 8 News,98896,2001,1059.0,False
World Economic Forum,3839326,506,1786.0,False
Cedars-Sinai,25835,3007,7151.0,False
Colin Hung,23433,10666,42531.0,False
Bobby Martinez,397,708,728.0,False
FL DFS,1894,581,522.0,False
Dennis Koch,7744,7963,234075.0,False
Keith Douglas,2276,2926,6028.0,False
Cesar Centeno Jr🇵🇷,293,1197,59204.0,False
MSH,25484,6460,17139.0,False
@Arizona Indivisible😷🇺🇸🌵,1188,328,86903.0,False
SCO Family Of Services,2371,1897,947.0,False
BYBY FITNESS,10,3,7.0,True
Pillar Nonprofit Network,9260,2404,9227.0,False
Crooks and Liars,93465,446,128.0,False
David Clinch,28342,31166,6.0,True
Corporate Accountability,8136,3042,11129.0,False
OARS Support,241,334,105.0,False
Multnomah County Health Dept,5359,151,372.0,False
Nathaniel P. Morris,757,499,4.0,True
Shelly Lucas,4406,2690,1946.0,False
Blood Donors India,1220098,2071,19682.0,False
John Basham 🇺🇲⭐⭐⭐,16890,7430,56079.0,False
Tejpal Nagi,3,4,16.0,True
@suehussverint,68,203,440.0,False
Sim,985,225,16322.0,False
Denis Rancourt,4778,440,2137.0,False
Daniel O'Hara,411,181,2766.0,False
FibroFlutters,3358,4079,20685.0,False
Tundexy Eyan Laycon ICONs,1493,4875,2713.0,False
willireallyam,129,429,3406.0,True
M Nur Ali Akbar,872,486,921.0,False
Joseph Mazza,114,102,127.0,False
Caitlin McGlade,1597,1174,449.0,False
SCO Inc,895,531,421.0,False
SkyNews,6303083,27,12.0,False
webtrendnigeria,252,15,429.0,False
Squawk Box,248752,700,1905.0,False
Shawn J. Roberts,1065,651,2572.0,False
Lisa Boles,5,11,99.0,True
KCRW Berlin,1812,2652,2409.0,False
Todd Stubbendieck,97,162,744.0,False
CA Alzheimer's Association,584,549,9692.0,False
Nick Rabbitts,3932,4526,140.0,False
Gedling Eye,1696,189,1120.0,False
Andrew Leyden,25115,5892,3288.0,False
Ben Winslow,34532,3104,4408.0,False
Afshine Emrani MD FACC,2256,785,21975.0,False
(((Imain Dipandant))),343,495,15885.0,False
OARS Support,241,334,105.0,False
Carla Pennington,955,1540,51507.0,False
thetrue100,226,22,36.0,False
François Couillard,1850,902,1644.0,False
Masked Eh Em 🇨🇦,215,1336,26635.0,False
Shivasis Mohanty,278,292,1024.0,False
Prof. Akiko Iwasaki,59330,1494,32213.0,False
🇩🇪 Kevin H. Schneider,54,176,1004.0,False
"Abby Philips M.D., D.M. (Hepatology)",1174,88,464.0,False
Wyatt Woodbee,1524,4998,8904.0,False
onecaribbeantv,341,167,5.0,True
Chris B. Georgakopoulos,377,761,834.0,False
Ali Cheaib,320,555,80.0,False
Hispanic Outlook,6181,3106,3616.0,False
AG Karl A. Racine,15295,657,757.0,False
GlobalPandemic.NET,26081,25304,2.0,True
Mikko Hinkkanen,382,1785,4469.0,False
Kathryn Donnelly,206,404,1357.0,False
onecaribbeantv,341,167,5.0,True
Kevin Chen,1006,1854,1893.0,False
David Bishop,708,2087,4119.0,False
Josh Briggs,1367,4999,73192.0,False
Traci B,306,306,3519.0,False
Alden Olms,226,297,9029.0,False
ASK screening,132,645,924.0,False
Grey Cross Studios,16650,18077,14074.0,False
ATS Assemblies,2346,1117,4451.0,False
SOPHIA HANDA 🧚🏼‍♀️سوفیا,8247,8565,18815.0,False
Oklahoma COVID-19 Tracker Guy,1404,1259,17229.0,False
Traci B,306,306,3519.0,False
Traci B,306,306,3519.0,False
𝕱𝖗𝖆𝖓𝖈𝖊𝖘 𝕱𝖔𝖗𝖇𝖊𝖘-𝕮𝖆𝖗𝖇𝖎𝖓𝖊𝖘,294,218,2252.0,True
Actually₪Ashléy,513,475,336.0,False
Press Trust of India,2957714,1,0.0,True
Dr Elaine Cox 🍃 💚 🍃🇬🇧,3317,3996,15450.0,False
Brian Kiely,3674,4994,15330.0,False
Traci B,306,306,3519.0,False
Tech Wildcatters,8782,2154,2284.0,False
fluffymeow,312,1575,20297.0,True
Elizabeth Freedman #3point5percent #RejoinEU #FBPE,2714,2082,7753.0,False
Sharon Kaur Jandu,909,894,2729.0,False
Ben Winslow,34532,3104,4408.0,False
PKolbenschlag,702,1118,10355.0,False
Emmett Scanlon,5724,3065,33880.0,False
John Downs,676,926,81892.0,False
Grey Cross Studios,16650,18077,14074.0,False
MyStyleSpot,16359,10681,93.0,False
Together FM,105,29,31.0,False
The New Indian Express,449423,552,541.0,False
Duncan Smith TD,3273,1918,8976.0,False
NYC Health + Hospitals,29319,2560,16962.0,False
Nonprofit Quarterly,129430,3159,3191.0,False
Intalere,1961,411,1119.0,False
Laura Lopez Gonzalez,4798,3125,1742.0,False
"Beth S. Linas, PhD, MHS (she/her)",10813,9085,84665.0,False
LatestLY,63306,351,99.0,False
Blue Shoes 🇬🇧🇮🇪🇫🇮🇨🇭= 🏳️‍🌈🇺🇸,556,923,4434.0,False
Shilpa,91,99,220.0,False
Doctor Radio,17401,1204,4388.0,False
Karen the Coder,617,1586,10068.0,False
Grey Cross Studios,16650,18077,14074.0,False
Govt. of Balochistan,28814,18267,141.0,False
Shubham Gupta,324,65,2077.0,False
JFT96 Ⓥ,2512,2236,19247.0,False
NCDC,1132868,379,2887.0,False
Alyson Kelvin,2270,2188,7463.0,False
Curtis Duncan,815,8,3.0,True
Alex Hagerty,627,1611,5831.0,False
Santa Fe Institute,43988,1137,10426.0,False
Rory Butler,483,478,496.0,False
Russell Reynolds Associates,6006,694,182.0,False
Kubakunde,121,1,0.0,True
Grey Cross Studios,16650,18077,14074.0,False
TalentScotland,4341,380,172.0,False
HKETO Toronto,34,5,6.0,True
RepEducation,161,466,68.0,False
⬇️Ricky Joynes Jr.,1628,2922,4118.0,False
Social Conserv. 📚,836,708,217.0,False
KevTheRunner,558,956,2491.0,False
Community Action on Prison Expansion,3212,556,1019.0,False
Dr. Thomas Wilckens,3630,3153,11350.0,False
LADAKH 🌎 TIMES ,1976,55,875.0,False
Bridgwater Carnival,5275,544,1824.0,False
LADAKH 🌎 TIMES ,1976,55,875.0,False
Not your ordinary Dave,213,29,12076.0,False
Value and Systems Science Lab,129,37,606.0,False
"Robin Singh,MSL, CFE",431,733,97.0,False
Claire Richardson,11,56,444.0,False
Nelda Martinez,1979,321,6650.0,False
Rich Beauchesne,3087,1864,27910.0,False
Carmen Vela,819,1006,68937.0,False
RobertB_CA_WalkAway,2364,2732,5769.0,False
Mission of China,16846,1872,2802.0,False
Your jewelry and accessories plug🔌🔌🔌,193,217,897.0,False
Mailo Power,2084,3252,15316.0,False
#FocusOnYourself,12255,11246,78.0,False
1Hood,8323,3039,4472.0,False
Libertas Center For Human Rights,100,215,646.0,False
Humanity & Inclusion U.S.,11547,5109,6254.0,False
Ken Warnock,1711,1341,99054.0,False
The Hester Group,238,579,14.0,False
Zachary Carroll,142,482,521.0,False
Lawrence76,185,405,6485.0,False
RuckMaker,260,456,5739.0,False
Grey Cross Studios,16650,18077,14074.0,False
National Minority Cardiovascular (NMC) Alliance,387,639,2042.0,False
Eric Feigl-Ding,251281,5349,94246.0,False
SouthHealthDistrict,371,115,64.0,False
Marianna Marysheva,18,53,237.0,True
1 x B e t,40,0,606.0,True
Bucks Free Press,20595,546,489.0,False
Fluor Corporation,16060,678,1707.0,False
😎 Böschii 😎,3264,4998,162309.0,False
GlobalPandemic.NET,26081,25304,2.0,True
grace 그레이스,5980,73,2839.0,False
Jarlath Kearney,1172,275,1829.0,False
KhaleesiCoTargaryen,170,399,1192.0,False
Grey Cross Studios,16650,18077,14074.0,False
Media Ecosystem Observatory,276,693,33.0,True
Oculus VisionTech,533,142,9.0,True
Moonraid,76,187,436.0,False
Chantelle Booysen,748,1598,4626.0,False
𝙒𝙞𝙡𝙡𝙞𝙨 𝙒𝙞𝙡𝙡𝙞𝙖𝙢𝙨,8406,9219,61070.0,False
Blood Donors India,1220098,2071,19682.0,False
Harrison Fields,495,394,525.0,True
Because Health,65,151,373.0,False
LCU&SA,408,67,288.0,False
olivia,732,981,1405.0,False
AprilDRyan,674901,5226,23540.0,False
Julie Pierce,2180,2430,42958.0,False
orono pius 😍,201,292,2695.0,False
ahmed binsulayem,3659,1139,15671.0,False
Grey Cross Studios,16650,18077,14074.0,False
Kyodo News | Japan,15212,164,23.0,False
Jordan Riefe,1043,812,9119.0,False
Packaged Facts,3007,1999,3021.0,False
Matthias Mansavage,104,364,509.0,False
Paul Engstrom,66,120,303.0,False
Aquinas Patrick Nzomo,443,252,1736.0,False
PAC-MAN,82,139,1496.0,True
The Global FoodBanking Network,4400,2050,1810.0,False
City of Miami,154371,285,5007.0,False
Anthony J. Picente Jr.,1693,169,540.0,False
Stefan Ottenbrite,3879,2547,85241.0,False
Renato Vaccaro,173,401,2836.0,False
Jess Gomez,16930,12440,10056.0,False
Save Democracy,719,33,332.0,False
MyStyleSpot,16359,10681,93.0,False
Travelingketocat,97,264,64.0,False
Maureen McGinn,919,585,15752.0,False
Ulrick,35,532,1606.0,False
Jamaica Star,166555,550,25.0,False
⚡ mike hagan ⚡,471,285,2676.0,False
Lawen Azad,35172,860,5432.0,False
Thriller Writer,2177,1868,1342.0,False
GOPArkansas 🇺🇸,1167,289,129.0,False
1Hood,8323,3039,4472.0,False
Pádraig Ó Fínneadha,391,617,13286.0,False
"Joseph Carden, CAE",255,660,2086.0,False
Justin Logan WAVE 3,8903,1204,31689.0,False
#WeAreLegion N. I,546,389,5686.0,False
The Hunt Institute,5659,1015,4868.0,False
Elvira Lount,869,2070,18671.0,False
Advisory Board,12781,152,1183.0,False
Legal Services Corp.,10824,3809,342.0,False
Hillary_Crying,2,40,1.0,True
Aspen FSP,2221,1255,3558.0,False
TXSpecialtyProducts,502,966,1830.0,False
Carmel,135,1053,13898.0,False
UniMedia Pro,1188,4974,4789.0,False
Human Resource Executive,15261,1322,4524.0,False
4J Real Estate,346,1004,982.0,False
MassGeneral News,51270,3644,43.0,False
Molly Pitcher,23415,17644,74836.0,False
PL+US Action,608,629,609.0,False
Dubz Talk,249,972,6142.0,False
Blood Donors India,1220098,2071,19682.0,False
GlobalPandemic.NET,26081,25304,2.0,True
webtrendnigeria,252,15,429.0,False
Blood Donors India,1220098,2071,19682.0,False
DashingClaire,3248,2760,3467.0,False
Nikolaus von Twickel 🇪🇺,10034,1124,1396.0,False
NYU CIC,5661,2010,3485.0,False
Equipment Today,32428,10237,1236.0,False
Texas A&M Public Health,3685,273,187.0,False
PEACEFUL-UNREST 💀🙃💀,171,825,2383.0,False
105.9 The Region,6104,4323,11361.0,False
Mark Messinger,589,984,19.0,False
Sarah Ben,11,118,506.0,False
Comox Valley Schools,1857,229,817.0,False
National Hispanic Medical Association,6472,3040,6319.0,False
Ajay Criminologist,440,1267,5829.0,False
Americas Third Party,897,1536,13.0,False
Vicky Nguyen,8334,3585,6754.0,False
Kat Harrison,1958,701,1602.0,False
GS1 US,2452,1155,800.0,False
Adam Peter Varner,92,444,777.0,False
Anurag,19,53,13.0,False
GlobalPandemic.NET,26081,25304,2.0,True
Cory Papineau,5903,4855,1670.0,False
CSU Executive MBA,784,492,520.0,False
Zulfi Rao,2076,85,11845.0,False
Quick Healthcare,108,313,104.0,False
Grey Cross Studios,16650,18077,14074.0,False
Lewis Brisbois Law,1551,339,186.0,False
NOW Magazine,218514,8183,3669.0,False
Orbus Software,2363,1725,835.0,False
Acumen Analytics,218,398,1984.0,False
Amy Cheapho,12892,937,58853.0,False
Shubham Gupta,324,65,2077.0,False
IFES Disability,1318,315,1086.0,False
PSC,3609,833,3863.0,False
R.E.A.L Human Rights,2914,1721,23960.0,False
Craig Doyle,493,3104,2404.0,False
Military Health System,56299,394,4083.0,False
